server_id,cpu_usage,memory_usage,disk_usage,network_usage,temperature,running_processes,disk_read_speed,disk_write_speed,swap_usage,network_latency,packet_loss,uptime_hours,error_logs,warning_logs,critical_logs,power_consumption,gpu_usage,fan_speed,failure
4c18fe4f-0a2d-45a1-90fc-f6d6ad3f3693,42.47,23.16,45.16,842.23,83.0,563,407.19,239.29,20.34,5.24,9.03,7396,18,85,6,106.07,40.93,2996,1
7c5cc65f-0ef7-40c6-af52-fa1f51614d4f,53.05,33.73,61.92,673.5,85.33,336,230.47,258.41,53.29,109.27,1.75,11703,34,41,4,581.35,58.86,3800,0
16a402e7-20fa-4e32-b024-57d9dd9774a0,68.69,51.19,27.88,53.2,28.79,198,461.96,52.02,72.86,47.35,4.65,11351,35,7,9,488.32,45.2,2801,0
ffd330f9-d61b-4017-b5b8-e28545182d95,35.41,90.96,45.55,979.72,80.98,383,535.21,246.02,84.86,49.79,0.49,5865,19,28,10,628.24,67.06,1541,1
18bd7c45-9bc7-4ba3-a6f0-52e288c61837,89.93,38.42,45.87,761.05,38.31,223,203.98,215.73,30.19,208.57,9.23,3215,6,10,6,359.23,92.2,4715,0
eef0d046-4d1e-469a-ae77-0549d849d9c2,99.21,19.99,86.33,431.32,64.49,229,291.11,35.69,97.71,127.51,3.86,5709,23,45,5,174.49,97.18,4473,0
fffca20e-c1cf-45bb-92ea-8c6a2150759f,12.6,36.26,73.18,721.57,93.7,373,116.65,109.94,61.86,67.24,2.71,1355,15,81,6,480.16,36.07,3225,0
35e2c2dd-63af-4cd9-999d-ef330ede4ef5,70.29,81.14,34.87,879.8,94.69,259,162.96,360.26,94.93,149.28,0.56,1881,2,52,10,484.85,83.46,4534,1
764fda94-b9bd-4293-afab-18d70910d2dc,47.92,71.76,75.66,695.29,89.62,43,110.63,80.66,92.14,114.47,3.06,9681,11,69,3,520.83,46.74,2805,0
6e04ff4d-447f-4508-a4f4-7937e5a7528b,97.72,19.39,41.99,514.24,40.82,202,277.41,188.08,53.46,143.83,8.44,600,4,49,2,657.36,13.32,4745,0
90ab1feb-d256-483b-b9de-ca835286f00d,47.5,37.0,35.28,559.06,72.53,335,387.26,323.33,47.06,213.2,6.27,11885,22,12,0,683.21,34.56,3530,0
5875feba-9edd-403a-bdcc-e7040314cd98,74.25,61.94,27.12,365.09,60.21,533,184.78,116.99,5.58,9.6,2.67,2095,10,36,3,366.29,76.34,4139,0
59cf4804-bb32-4975-a6c0-8ca2c2eeaa72,70.05,50.69,27.61,467.26,31.47,180,385.06,381.83,77.47,247.77,4.76,4582,14,38,3,189.09,93.43,1957,0
898db432-6389-41b4-99b7-cb013f6e7660,17.53,65.41,87.11,524.67,90.5,206,175.22,219.45,25.61,2.76,4.77,6516,12,90,1,428.91,48.51,4860,0
3822a96e-2f81-43a2-8dee-cad261453a7d,75.48,31.12,85.6,855.05,27.1,198,57.87,245.57,4.39,89.37,0.43,539,27,46,4,188.97,34.13,2071,0
291603cb-b341-4feb-8e41-638f997abb35,97.64,66.44,24.84,459.75,68.48,53,299.76,450.81,89.74,174.34,5.62,6266,4,50,6,387.41,47.53,1858,1
44c259b9-6441-427a-b457-0e511ade62df,52.21,76.65,16.72,706.3,71.61,156,240.17,478.04,0.75,88.7,0.36,4908,4,68,2,461.74,14.93,2730,0
01258501-653c-41a7-a359-b7a6f48175e7,85.68,34.44,11.13,986.04,53.72,551,491.33,372.68,39.32,36.93,9.35,1621,11,96,3,676.13,79.89,2408,0
90171a46-2e69-4a5b-8c76-569262f626e3,86.21,90.49,62.74,613.4,46.92,205,509.44,365.17,32.89,242.86,6.36,9112,36,46,1,416.92,38.81,4367,0
061739ee-896e-41ee-bc02-0d0256669b33,65.31,55.16,93.19,302.94,65.93,419,268.24,177.95,32.06,76.7,2.78,2590,21,57,6,243.21,92.78,1692,1
2847aea2-d305-4ee5-91ff-d09804f2fd1d,34.14,38.02,16.12,325.91,88.28,349,459.24,47.46,34.93,116.94,3.36,6539,10,4,7,151.16,82.35,3557,0
8fd42dae-7241-4105-9ad9-af039d03bb03,48.12,86.74,35.14,530.76,32.37,205,427.9,369.38,98.89,239.59,7.63,371,0,42,3,236.02,79.45,1150,0
10766488-3d23-4920-86e2-7719994c66aa,83.76,98.2,26.05,86.22,70.09,125,273.87,286.32,83.26,101.96,7.38,1704,36,70,0,490.45,70.11,2942,0
25fe6b98-e840-4180-a608-45fd354178a0,51.7,60.81,95.43,36.21,34.12,209,87.79,329.31,11.8,8.09,6.32,2394,0,97,0,547.46,84.03,2110,0
390a0964-899e-4200-b0a2-74efa119b913,88.31,73.69,56.6,663.25,89.76,123,459.01,436.98,72.19,92.37,6.14,2753,19,0,7,237.78,18.46,1540,1
c741420e-f9ec-43f0-a105-ed1d28bdc017,47.73,75.27,73.66,429.81,76.63,546,263.71,308.35,13.61,33.4,1.06,3136,30,22,3,426.68,83.47,3485,0
b6a60a0f-aeaf-42a8-81a4-562cd1b1e4ee,26.23,95.03,64.87,147.25,87.42,455,175.14,275.05,36.76,228.12,8.22,7474,30,83,6,699.38,2.39,1130,1
be76510b-6e49-4cf9-b4f1-3300da64b28a,9.22,71.44,81.88,443.58,39.45,354,448.8,335.22,91.77,87.0,9.86,7051,32,5,7,694.58,6.17,1985,1
cb006539-991a-47c6-9942-ae32f2149302,98.0,97.12,21.18,221.99,65.35,438,317.62,458.45,73.18,49.94,2.55,6374,37,32,10,122.12,70.39,4078,1
6547a15b-05ad-4f29-ac95-6d41f3badda8,69.25,32.72,37.13,131.98,90.42,48,52.75,356.9,65.8,77.12,0.31,10545,6,63,7,287.0,99.93,2155,0
223e8ac5-464f-48fa-beda-1c47e5a02b16,85.62,29.07,91.56,457.05,83.33,583,535.94,111.62,15.74,116.33,6.25,2928,23,84,8,473.62,50.48,2414,1
13d3012b-5ca1-4b4b-b844-5f396cf1a136,37.26,54.56,56.38,881.18,74.15,395,390.51,346.55,44.41,66.07,2.2,6398,12,60,0,526.56,72.98,3040,0
cd91b310-9189-4129-963f-00056ac683c0,21.14,18.39,54.3,511.14,58.98,340,137.94,342.99,26.94,183.0,7.47,10192,29,4,9,612.77,27.54,1629,1
ed34be28-1328-469f-81a8-ea10efd1350c,92.6,17.97,53.35,455.06,62.77,434,385.54,15.49,92.12,166.9,7.49,8056,19,44,2,151.23,52.2,1470,0
f1a1aa73-8fd7-4a31-abf1-fe1dc9497561,75.03,21.43,74.76,663.29,58.2,154,567.68,476.13,37.2,46.8,4.98,4244,28,69,3,552.38,76.65,4371,0
8cd4ea9e-1dc2-438e-9460-eba571975ccb,19.15,89.88,92.64,305.03,91.48,398,273.44,65.39,41.55,119.92,9.32,6794,31,11,6,450.31,3.42,4574,1
ac3654fa-01cb-4bbb-99c7-4b48b8534961,57.52,79.95,48.95,983.26,76.16,378,242.85,402.67,64.16,30.81,1.31,1348,15,79,8,651.55,39.73,1282,0
fe01e20d-4206-4646-a40a-f17171f321e0,54.38,29.07,75.11,267.67,29.56,215,390.17,355.08,24.79,135.59,4.79,6263,20,58,2,525.5,5.0,1432,0
bf63d5f7-4c28-4c34-90ec-9e8211c6b8bf,81.34,30.69,64.58,831.33,27.87,401,450.72,65.32,26.45,12.99,8.2,3394,7,85,3,220.28,33.01,1807,0
ab2d13de-583f-4d5f-bb58-c6bd8316e0a0,76.53,23.54,24.25,269.66,52.11,44,53.42,480.85,49.89,4.19,9.06,1162,28,81,5,646.55,2.24,4158,0
71e3c197-24d9-4690-9e5f-80778bd99d09,74.72,38.14,97.86,568.44,49.85,286,527.31,303.12,51.1,229.85,2.89,1187,35,49,1,558.68,64.47,2607,0
cf83e854-d098-403e-b212-582438571f99,6.12,17.04,13.88,161.89,80.46,507,157.24,465.72,31.31,141.24,8.46,1942,35,51,4,518.96,93.46,3562,0
b7e90e5f-8852-43df-b9d3-b6ae709d81d3,8.19,48.65,51.18,373.23,73.71,489,374.27,254.17,1.52,27.61,0.93,2071,30,41,7,385.77,82.36,1402,0
32168444-e0ef-4131-9937-3ec38fb5d0ce,69.9,50.24,88.53,462.91,61.22,401,289.44,241.63,63.29,83.22,6.9,7458,23,51,5,216.9,10.92,2542,0
4494d603-f415-4a32-980f-b8a9bef7ec98,56.96,16.34,86.23,431.23,46.72,224,360.36,93.08,67.75,184.8,7.63,11510,28,65,5,498.0,54.6,3974,0
9c97b16d-9421-4b8c-8565-68ed7d7fa3a0,11.29,56.55,11.76,702.78,83.99,589,397.92,17.78,49.81,180.62,7.46,8749,33,59,0,445.22,6.97,1349,0
a9a4d361-29d7-4ec6-9ea4-0a10cd80e501,74.03,34.14,63.94,192.11,57.99,285,19.26,274.81,63.65,247.44,6.27,6664,11,77,8,517.0,28.77,4348,0
e44b5fc7-a5e9-44e4-b74e-500cfb32afb9,25.06,66.97,43.13,873.89,56.9,518,549.6,172.05,23.39,94.44,2.13,6687,40,4,4,512.74,87.18,2830,0
8f7027d7-85fe-48be-9807-d06300da87e4,23.92,67.07,60.01,166.75,56.55,455,568.19,470.76,71.61,47.89,8.48,10641,7,34,9,282.65,73.01,2588,0
95b3eba7-4e42-43dd-80cf-68ac480cd20e,16.45,10.66,92.21,982.49,83.37,134,259.79,365.88,7.81,107.09,9.64,6711,3,7,4,678.95,32.74,2068,0
75f964bd-ff5c-48fa-a21d-e41db0bc6cb4,65.26,50.57,39.72,94.75,28.83,253,140.81,197.61,75.57,249.21,9.85,3997,35,80,7,494.89,26.24,2170,1
fa05122c-441d-46fa-a3e2-f961afcb71d7,61.59,42.63,59.89,512.49,46.37,471,569.19,266.06,56.77,11.83,3.47,9866,31,83,2,439.15,97.4,3484,0
a76c7e0c-3739-4ba4-b01c-f338ade740e5,32.41,81.01,14.48,869.37,60.69,509,273.76,164.78,68.39,237.19,5.19,4773,32,85,8,524.87,10.76,4096,1
74bfdd89-c755-4e7b-be87-bb3bcd24e5b9,45.16,58.01,27.99,929.93,87.92,336,497.44,410.39,53.92,213.99,8.28,9168,12,3,6,674.07,56.68,4776,1
1f4a1d19-3d65-4e12-ac25-32a084ff05f5,24.56,65.1,98.18,810.85,89.09,206,200.63,198.34,78.27,100.28,4.77,7198,5,71,10,484.52,83.13,1787,1
c77fc4c4-75ca-403c-9508-682dbb35e458,18.76,72.03,19.21,34.61,84.25,318,359.31,99.96,48.03,125.17,0.97,9722,31,66,8,511.01,69.72,4535,1
e1229e5d-d201-4d6f-a2d9-25dcc661ac21,89.57,53.09,71.04,232.36,44.17,235,314.96,201.89,29.76,67.09,4.44,3843,28,75,1,654.46,30.68,2974,0
380bb7c3-f630-48a4-bd33-bacbf6338c3a,86.39,42.95,18.28,636.21,39.15,416,180.57,244.95,70.95,172.48,5.47,6021,19,29,8,555.26,68.35,3211,0
8ea75f8f-25d9-438d-b774-d125f50f7136,72.38,16.79,76.95,591.7,59.76,306,360.38,174.96,70.31,131.95,2.51,5704,6,21,3,603.57,88.91,2072,0
1de47517-cf10-4b7f-b9c6-d34ca5bf14aa,92.77,55.41,36.84,650.49,79.54,149,191.02,85.74,94.64,23.78,3.04,1866,18,88,1,651.52,20.99,1157,0
932f52d6-a45d-43f4-b9d0-353e06494a24,97.54,38.82,73.88,658.12,49.49,374,192.38,192.39,51.8,40.86,3.3,6103,33,74,8,134.49,24.06,4716,1
a73fa15c-343d-43f6-b8c8-c3e0850dac89,23.03,56.28,88.99,402.0,80.88,292,232.81,21.0,75.87,197.57,7.03,3166,25,39,10,292.79,42.22,2131,1
006765a6-ba1f-4593-b5df-92b23cb34d98,69.05,61.86,89.48,719.24,27.74,413,320.32,213.06,77.62,31.58,8.51,10436,13,15,6,699.74,21.5,3611,0
ed1a1c30-0fe3-43d9-b300-6a4a0a456615,22.86,11.87,50.16,829.35,36.8,251,72.53,492.25,77.5,136.25,9.72,8117,13,27,3,592.83,88.48,4943,0
57c20641-01be-40c5-80f0-89d93125faef,70.12,26.18,50.3,687.85,81.42,174,201.59,494.49,68.57,48.5,5.7,3323,23,4,0,208.58,23.79,4585,0
c90cdd11-1ee1-4f14-81c1-b0be634fca3b,19.54,78.25,77.55,991.0,25.57,311,445.93,103.59,43.49,185.53,1.84,237,38,77,2,493.85,8.24,1467,0
b1099eb9-7654-4c99-a38a-6a6afa0da91e,95.2,30.25,93.12,953.69,54.93,188,447.81,348.93,86.97,223.73,8.7,10664,7,67,6,598.69,17.42,4914,1
3f6db81b-8f27-4d20-bcd7-3c0f993c21a8,26.48,97.04,72.68,754.27,93.19,66,10.03,130.0,61.99,90.48,2.83,1911,18,52,3,558.22,21.94,2205,0
50e2143f-e1e5-4f57-ae3c-71c39f96fde2,40.46,39.43,93.38,344.36,47.89,296,234.82,280.12,24.32,243.63,2.86,5232,3,36,7,189.15,20.98,4815,1
1146f881-b8b0-41a1-bc8e-29b77841142e,26.84,14.01,96.24,39.96,49.58,162,199.01,74.22,95.59,23.3,2.97,7791,20,11,3,505.1,16.49,2967,0
28c2c905-f148-4488-9728-6592149014a2,59.15,53.23,32.38,357.74,39.12,113,470.09,10.67,68.89,27.19,0.01,4011,7,37,10,566.14,73.59,3095,0
d6a73e25-dad2-4337-9ab4-323039eb1198,46.93,70.14,20.15,684.66,90.32,439,510.22,485.72,17.41,145.85,5.83,8905,38,39,1,600.9,93.52,1418,0
de40639f-4ef2-46b9-b0bf-0acf68aed880,26.08,69.54,61.1,268.12,71.41,516,147.37,219.25,49.21,100.5,4.45,382,0,45,10,170.78,1.25,4592,0
7a70d1c0-9703-4a35-8a2d-f99927824c0d,99.9,17.29,59.32,76.4,93.87,574,228.61,394.63,53.83,145.13,2.88,860,33,29,7,292.01,26.39,3269,1
b3fd2e35-3a15-48ad-824d-0fc50cca34d1,68.73,43.65,13.67,607.96,94.57,528,380.26,62.7,75.57,177.41,3.42,5253,18,0,4,695.53,62.4,1641,0
7171b7b1-4dc7-40e1-873f-a64f237110fd,51.88,79.73,97.42,550.45,37.22,574,359.84,374.59,19.59,26.46,4.51,4227,0,15,3,127.44,12.06,3154,0
e236ddee-5bb2-42ac-8efd-085645eb6070,62.71,37.94,20.39,625.92,86.86,191,301.12,321.56,10.97,201.84,8.89,8504,1,7,8,265.38,83.97,4394,1
47169d89-ef8b-45d7-a00f-906b13b45940,64.76,51.54,56.82,42.44,33.04,480,377.65,42.6,41.09,212.63,1.71,747,20,79,2,174.75,29.51,2443,0
42fb992a-55c0-42a4-8d27-1ca7410df021,33.99,70.96,46.42,465.42,76.67,417,144.21,76.34,21.57,3.51,4.88,4329,9,34,9,662.99,72.56,4012,0
c118813a-3731-49e1-b821-7b8255c0511a,37.84,23.86,34.65,285.21,49.19,328,75.23,125.33,11.2,100.93,6.58,11942,16,38,6,195.11,99.36,3479,0
08e08142-a057-457a-abd9-a2329eaf17c3,43.81,53.69,10.05,954.83,70.95,447,347.7,74.24,2.8,49.23,9.43,6821,31,21,1,387.87,13.15,4911,0
31484625-829a-49cf-9a48-cd8117519467,47.23,13.89,28.08,976.95,58.7,463,525.69,293.08,37.02,164.65,4.3,9759,18,43,7,536.78,56.46,3237,0
d7681dd7-fed6-4aec-9fa7-d7d96a62a460,86.03,49.98,54.35,764.73,73.09,247,389.31,40.16,18.44,36.22,0.66,5999,11,79,4,533.07,37.23,4903,0
66ea27d5-df89-4a26-96c6-0b130d08c3d6,83.18,62.19,76.31,603.24,63.28,191,450.11,453.17,27.96,128.39,1.75,11448,23,3,2,488.88,4.99,3028,0
01003b5c-a878-484c-8844-4d600ed33d33,10.01,60.73,81.73,728.25,63.87,584,108.75,152.28,39.83,116.03,1.13,574,33,49,3,405.67,70.2,4409,0
1d4fd482-ee60-4e29-8f90-be644e3e40a4,81.18,26.71,47.67,627.82,58.52,190,61.65,270.37,87.36,126.44,1.88,11120,37,82,10,295.33,1.56,2174,0
9cc0ae90-f186-4b94-87e4-86456a89fb2b,16.86,30.95,75.88,207.15,90.48,122,439.14,261.05,62.48,70.76,0.89,11675,0,83,6,113.5,91.75,4590,0
bde9a95c-e114-4fd5-b4e2-ee46cb395c37,40.5,12.98,86.05,262.2,37.62,477,198.1,403.69,24.16,5.4,6.25,10260,25,42,10,226.67,38.81,965,0
80ecf38b-558c-4160-aa77-bc377c15415e,40.02,98.99,31.74,486.86,57.3,124,277.55,374.38,99.51,243.68,7.61,5426,10,17,7,510.84,84.27,3589,1
61a10d85-24b5-49d2-9ca7-543e912180f1,34.77,19.94,95.47,179.69,78.51,564,390.96,405.25,51.74,134.53,0.15,7337,36,47,5,215.16,59.59,3544,0
99e2d647-5f12-43d7-86a3-8fbfdc4156c1,81.05,84.34,10.97,389.91,40.69,394,538.5,410.2,0.8,64.51,4.04,11601,39,75,10,561.55,66.2,2788,0
bf87ff67-0659-4cb6-8121-78c90cbf158c,44.59,22.11,34.32,796.12,87.06,524,11.45,343.63,4.15,3.98,7.34,8733,15,72,6,124.27,68.55,1841,1
78e55036-8c2a-4e33-823e-261b0507e50e,19.38,21.53,54.84,326.81,94.04,102,155.0,100.02,84.62,195.99,1.46,5300,30,8,7,141.59,0.25,2338,1
907f7a88-a322-4a44-8ec8-8fd9ca4395c7,58.58,62.8,85.55,153.96,59.48,258,26.79,174.94,41.39,159.54,5.65,1317,19,18,4,519.1,11.28,3905,0
ec90b77e-81db-459e-8b27-cbb06e97efd9,32.43,89.55,72.6,148.65,62.68,280,511.9,408.64,8.16,211.31,5.3,7143,25,35,7,563.46,60.23,2469,1
f01eef50-10bb-4cf0-85e7-5bb57fb75187,93.93,72.09,61.44,53.65,40.31,307,211.56,107.05,40.08,132.15,7.61,9887,2,55,3,319.14,41.78,4363,0
8d817a29-cb48-46f6-9999-972c80a2d899,54.64,74.74,94.35,446.31,63.33,235,89.39,457.25,61.12,15.58,5.26,7124,10,98,6,197.98,14.37,2310,1
daa74fbf-dc3c-45b8-b532-11e69bca9e33,42.84,43.91,84.27,226.35,55.43,428,417.54,398.51,85.26,130.23,1.17,8165,1,1,3,438.15,23.64,2567,0
f1035976-2332-4653-93c1-ea1ffcde1ecf,65.86,13.48,98.92,156.18,45.23,165,428.51,122.49,64.4,34.41,2.54,10639,38,43,6,261.34,17.79,4154,1
cf2203f7-0f62-447b-9be4-88eeadda54ee,93.02,69.53,60.98,312.93,94.39,280,359.74,111.7,59.98,54.17,8.21,5711,19,21,2,459.26,61.56,4880,0
41db42ce-303d-4a08-883d-7021d904ef70,77.3,92.9,41.69,800.59,48.99,413,306.89,12.68,89.11,34.4,4.7,4726,34,9,2,159.42,36.45,2226,0
bb4f18fa-0590-47fb-89b7-0ea6fd47bac0,28.83,62.47,26.75,998.77,52.03,290,103.88,263.9,92.49,219.86,6.67,10517,27,11,9,568.58,59.39,2087,1
0b5bcd67-0127-4351-8cb9-7ec0604e653b,24.44,44.32,96.53,855.46,68.9,550,233.48,130.41,39.12,136.24,2.6,6635,4,85,3,498.48,83.15,2954,0
9b5e1a82-34a2-4d30-b1d7-cb11cb24400e,86.05,42.63,83.67,634.09,42.37,184,586.23,442.07,27.45,5.56,1.24,11129,4,95,0,601.28,28.32,3352,0
3a35b21d-1eda-458a-ae02-2cfcfa2a49e5,52.94,14.4,46.11,166.49,40.28,250,298.53,146.32,51.63,88.53,3.57,7134,39,43,3,440.14,93.18,2221,0
cd1978b9-c8fb-4f55-a570-54d63a752414,88.31,78.59,48.01,589.78,51.04,524,42.73,113.81,6.03,173.59,4.96,4285,8,63,5,157.46,38.43,3744,0
b7874050-09c1-4623-9113-9071a267948f,40.71,15.31,34.86,917.12,75.08,532,91.41,488.01,77.08,17.43,5.23,9002,39,35,6,641.08,75.03,1767,0
25b6021a-1a49-4630-939c-e853ce7007cc,80.3,22.06,63.47,564.53,46.62,452,517.81,53.16,25.41,157.51,5.35,9020,34,92,1,321.64,37.17,4621,0
edfddbd2-5c38-4306-8b44-1b1c166c93fc,17.06,89.56,32.82,23.78,66.87,573,25.12,351.21,14.58,214.75,5.37,3602,36,80,10,304.54,60.59,4060,1
7aea52cf-7ea0-48e4-be1e-f31b59657f7f,60.64,86.57,11.24,676.21,46.97,342,351.13,22.13,42.89,55.12,3.43,7898,11,84,7,278.38,1.93,1059,0
88addf38-46cf-4521-8e2d-29f09d19c02a,41.51,42.05,20.9,193.9,63.46,586,473.87,332.79,22.12,36.54,6.34,619,38,44,2,356.75,62.34,4756,0
96b151ee-9155-4ba0-be50-ab5ac4486167,47.32,25.23,38.15,153.4,35.24,162,22.18,305.21,80.57,46.93,6.7,6910,29,5,0,153.67,42.73,4737,0
9f864161-83cd-4d4a-a255-59f9627e2c38,15.38,49.82,79.72,236.56,68.09,586,296.33,80.98,46.87,32.45,3.29,3980,6,13,4,619.89,57.85,4198,0
ab958a69-a659-4e4f-aa15-e1aaa3d53134,52.81,87.08,73.76,583.69,94.5,109,411.45,430.14,44.16,166.4,3.63,1267,3,80,4,251.24,46.57,3213,0
4ec6ed1f-1fa2-44f4-9c74-468de1dfac00,74.28,30.42,60.77,812.16,49.93,75,398.08,59.3,17.91,231.61,2.86,9220,21,41,8,616.12,72.71,2844,0
76f86214-7894-457a-bdf0-84fa2f0210cc,76.68,84.65,21.57,55.94,31.52,368,98.04,495.38,37.97,146.57,0.71,9567,20,28,5,440.62,63.22,3159,0
fa52212d-2d09-4d94-b7b0-f30d8f556347,58.07,79.93,22.03,801.71,32.51,329,223.38,283.31,9.19,153.58,2.1,2643,12,67,4,229.09,67.49,3996,0
e3a356d6-7c52-4f58-a3a8-339d1bdef346,21.65,19.67,87.23,458.6,92.87,322,574.48,313.81,46.13,34.59,4.07,2700,17,55,10,209.18,97.33,2415,0
6260febc-7ba6-4390-8fdd-51cdf4ab7cb1,12.72,34.23,17.91,99.11,71.51,358,473.25,356.1,68.42,179.09,8.54,3877,17,25,7,502.28,5.17,3883,0
d69d1c82-a8cf-4a22-8cd7-86c977f6b35f,42.9,71.6,14.26,180.67,36.72,480,94.73,346.85,83.47,157.06,9.66,3914,14,5,8,477.06,24.49,3445,0
3a855cfa-bda9-43ba-9018-b78cf452ffda,52.02,87.28,46.42,460.21,66.99,152,586.32,467.96,68.15,245.97,2.04,3221,26,33,5,272.3,98.39,3271,0
c18ecf98-b9ec-4b68-a3a6-07967b3a240a,64.5,92.29,81.46,334.34,47.93,313,202.28,495.2,42.94,153.06,8.58,5859,24,41,1,191.18,97.7,1878,0
434aa475-427c-405f-9c27-5ff4a4d37b0b,6.18,11.1,98.3,319.28,66.66,459,359.2,208.98,98.14,56.57,8.44,4882,6,50,0,416.38,79.7,3199,0
59e8ac1f-1ce5-4db1-a110-3fb011ffd143,66.55,21.79,48.27,160.91,66.41,114,122.45,94.05,82.11,153.04,7.87,3619,26,17,8,277.48,70.51,3059,1
6bda1504-2d1b-4c53-8980-d08da1293d3d,9.17,82.23,96.13,283.34,75.52,152,42.97,321.49,13.5,155.81,6.41,10342,25,75,6,570.63,54.04,2218,1
e21b0456-b77e-4245-81b3-a138898e528b,40.84,76.12,38.26,912.17,94.23,238,223.68,335.49,84.3,6.46,1.41,3616,22,48,8,128.28,14.74,1448,1
7c0993f9-04b8-48eb-afa5-8964dce2ba54,48.78,15.36,72.07,854.77,33.16,347,440.73,19.89,69.55,121.1,5.37,1349,4,66,3,369.62,88.98,4142,0
94c27dda-6217-41d0-a16f-a01234216973,46.89,62.22,48.22,553.66,66.16,123,581.84,344.19,1.6,64.25,8.02,3158,28,99,9,321.9,44.34,3877,0
944d5d85-8c4b-4cf9-88fa-445f68acae95,77.24,56.86,83.92,222.84,52.27,545,500.65,345.14,1.63,5.11,2.39,7201,1,54,8,598.25,81.48,4656,0
df1a1cbc-8bf4-4244-bf4f-440396abeb84,53.88,80.94,41.16,327.06,80.33,364,40.13,243.48,38.26,67.06,7.62,8599,6,92,2,220.76,22.85,2943,0
5ae6245f-3380-4b9c-9d86-5b77d6c958a5,87.94,71.8,95.37,602.22,28.59,165,503.77,73.22,24.76,132.95,6.79,4731,22,42,2,312.0,18.51,2771,0
9e83e6c8-234b-4d1a-b460-183c4a41755e,58.35,45.6,96.09,193.33,41.83,263,153.89,29.3,64.6,246.89,8.74,8526,9,61,3,132.98,52.35,4395,0
7fd8ad3c-4eac-4d73-bdbe-11b1e9640cd3,66.49,98.37,13.58,427.56,37.16,205,317.77,405.88,31.87,246.15,5.52,11373,34,78,3,653.46,82.76,2923,0
d88e24c7-07ce-441f-9cf5-c6b48e8555d0,85.67,94.1,75.26,691.18,64.32,152,19.61,58.94,15.95,37.67,9.07,8428,25,62,4,607.37,6.32,1454,0
2319352d-8b2f-45b4-92ef-923b6460134f,43.52,49.9,58.86,965.59,54.62,41,378.78,433.46,15.05,72.47,5.16,3703,17,43,1,539.25,86.72,1887,0
c75eb2be-0d78-444a-9bd5-48b05da64c66,92.91,39.44,22.53,88.14,31.67,98,198.98,124.87,3.61,139.73,0.73,7091,37,92,6,294.07,51.13,1214,1
c87ff377-8ced-40d3-92cb-3d58c4766ec9,83.2,91.65,39.95,193.67,60.3,232,306.8,236.84,20.11,29.62,7.78,7049,28,28,4,504.35,29.33,3883,0
c8b923c7-299d-48bf-ad9e-b9ea0bc54d4f,56.79,38.57,54.09,748.21,49.19,335,295.03,420.75,30.4,20.96,5.41,6644,5,50,5,107.1,68.33,3190,0
ca6db96a-c99f-4deb-b2f2-dccf0a32b5f3,20.05,76.76,15.51,833.98,30.94,501,82.68,349.38,71.82,179.95,2.97,849,39,74,10,634.17,73.41,2766,0
74b074a7-5d69-4ea4-9cb3-e0307d6a2878,62.57,90.24,18.15,34.98,87.61,233,579.61,497.11,32.41,125.38,5.73,9101,35,12,10,202.84,65.21,2187,1
45f0e983-8971-4af6-a0a8-346251c2bcc0,13.61,60.34,91.7,492.39,87.39,511,86.81,447.05,23.97,238.12,9.09,2625,9,63,10,650.77,52.25,3599,1
71c33be5-daa9-4dcf-b85f-5adc92717d3c,79.73,30.8,19.37,853.34,83.39,189,477.49,262.77,1.85,53.65,1.33,194,16,93,9,107.3,92.87,2860,0
71c59916-918b-41f9-9f15-4418f9c3f520,60.43,81.59,24.61,862.41,66.19,388,440.17,223.49,56.53,163.23,5.69,3016,36,98,7,524.69,15.3,2255,0
beb32ab8-b350-41c4-b251-79a13dde7fe0,9.77,39.33,23.8,944.45,52.42,481,508.32,10.84,30.33,8.98,8.96,7644,18,74,0,364.65,72.21,3345,0
7c3071cb-a12f-4122-aa8c-7bcdf237300d,90.84,64.33,11.19,183.17,69.09,98,455.34,150.53,24.83,229.43,6.27,2988,30,72,10,518.18,75.44,2603,1
65857417-b146-488b-ba6c-15b043e9b8f3,95.63,86.65,28.23,307.27,44.9,554,227.5,67.27,15.9,42.2,6.22,1936,40,28,8,488.9,55.84,1324,1
e052ad31-7a27-43ac-a3a7-64156b20f8f0,67.21,90.48,91.19,820.22,67.22,203,497.61,250.37,79.37,78.8,9.22,2115,18,53,1,241.39,65.71,3321,0
2b9ede75-d5e3-444b-879e-568487e4dd73,84.56,30.07,25.88,462.97,64.53,248,98.94,421.19,37.71,18.03,8.92,11456,1,51,2,334.72,41.73,1545,0
b26c2273-ea1a-42ac-a4d5-f901d91bbc40,46.52,80.94,23.83,725.73,84.04,97,466.71,159.92,1.58,127.9,2.84,1902,23,98,4,325.08,61.38,2406,0
da01f67f-8d6f-4163-bc66-7987578f9c33,85.07,89.47,37.19,689.78,59.71,250,578.01,446.79,63.62,246.55,2.67,5171,3,43,7,172.47,5.26,4280,0
a9b8adfa-f5e7-4fc0-a395-b6ec18e47125,61.75,28.83,41.91,327.82,62.09,411,305.92,240.25,79.26,223.91,1.97,7457,29,24,4,183.6,80.64,2792,0
6aec59d0-9626-4470-a323-eb443450e406,80.08,69.03,38.27,657.1,44.11,406,200.53,167.66,70.92,31.91,6.4,7522,11,83,5,693.92,24.6,3677,0
